time (ms), rss (MB),arrayBuffers,external,heapTotal,heapUsed
90376, 31.236096, 0, 7.95635, 5.750784, 4.768888
90650, 31.240192, 0, 7.95635, 5.750784, 4.797376
90910, 24.00256, 0, 1.664894, 5.750784, 3.872912
91111, 29.650944, 0, 6.64563, 5.750784, 4.551928
91311, 30.072832, 0, 6.97331, 5.750784, 4.658536
91511, 30.101504, 0, 6.97331, 5.750784, 4.6876
91712, 30.355456, 0, 7.169918, 5.750784, 4.742184
91911, 28.708864, 0, 4.941694, 6.79936, 4.265056
92111, 29.724672, 0, 5.793662, 6.79936, 4.435416
92330, 29.753344, 0, 5.793662, 6.79936, 4.463952
92576, 24.805376, 0, 1.533822, 5.750784, 3.824792
92776, 25.06752, 0, 1.795966, 5.750784, 3.892192
92976, 25.071616, 0, 1.795966, 5.750784, 3.948696
93181, 25.792512, 0, 2.516862, 5.750784, 4.071088
93531, 26.185728, 0, 2.910078, 5.750784, 4.155232
93732, 30.568448, 0, 7.30099, 5.750784, 4.758224
94038, 26.4192, 0, 2.844542, 6.79936, 3.995304
94351, 26.963968, 0, 3.303294, 6.79936, 4.087912
94603, 26.99264, 0, 3.303294, 6.79936, 4.11688
94830, 27.049984, 0, 3.303294, 6.79936, 4.173352
95038, 30.015488, 0, 5.924734, 6.79936, 4.557592
95238, 25.284608, 0, 1.861502, 5.750784, 3.890616
96272, 27.500544, 0, 4.089726, 5.750784, 4.23788
96721, 29.294592, 0, 5.924734, 5.750784, 4.507896
97260, 30.797824, 0, 7.432062, 5.750784, 4.735064
97473, 24.293376, 0, 1.73043, 5.750784, 3.908136
97744, 27.81184, 0, 4.941694, 5.750784, 4.352184
98464, 30.547968, 0, 7.235454, 5.750784, 4.6788
99073, 31.019008, 0, 7.62867, 5.750784, 4.758968
99297, 24.018944, 0, 1.599358, 5.750784, 3.894312
99555, 26.411008, 0, 3.69651, 5.750784, 4.19416
99964, 27.328512, 0, 4.482942, 5.750784, 4.325248
100237, 27.951104, 0, 5.072766, 5.750784, 4.431168
100889, 30.265344, 0, 7.104382, 5.750784, 4.722832
101094, 24.297472, 0, 1.73043, 5.750784, 3.910992
101294, 25.45664, 0, 2.910078, 5.750784, 4.092816
101513, 27.62752, 0, 4.810622, 5.750784, 4.367664
101722, 29.282304, 0, 6.252414, 5.750784, 4.583408
101946, 29.970432, 0, 6.842238, 5.750784, 4.689032
102148, 24.588288, 0, 2.189182, 5.750784, 3.945176
102352, 25.452544, 0, 2.910078, 5.750784, 4.07048
102622, 28.807168, 0, 5.859198, 5.750784, 4.480432
102825, 29.71648, 0, 6.64563, 5.750784, 4.61072
103026, 31.363072, 0, 7.890814, 5.750784, 4.801184
103225, 25.796608, 0, 3.172222, 5.750784, 4.105936
103524, 28.008448, 0, 4.876158, 5.750784, 4.37824
103737, 29.372416, 0, 6.252414, 5.750784, 4.583664
103936, 24.551424, 0, 1.992574, 5.750784, 3.95364
104138, 26.349568, 0, 3.565438, 5.750784, 4.183904
104459, 28.2624, 0, 5.33491, 5.750784, 4.46676
104795, 31.014912, 0, 7.759742, 5.750784, 4.80728
105009, 26.07104, 0, 3.434366, 5.750784, 4.168
105244, 26.468352, 0, 3.762046, 5.750784, 4.238616
105479, 28.557312, 0, 5.597054, 5.750784, 4.502824
105681, 31.31392, 0, 8.021886, 5.750784, 4.843248
106606, 28.532736, 0, 5.597054, 5.750784, 4.475312
106867, 30.253056, 0, 7.104382, 5.750784, 4.697256
107442, 26.292224, 0, 2.71347, 6.79936, 4.085624
107643, 29.126656, 0, 5.203838, 6.79936, 4.434384
108301, 31.137792, 0, 6.97331, 6.79936, 4.690152
109446, 32.198656, 0, 7.890814, 6.79936, 4.836688
110660, 24.399872, 0, 1.927038, 6.012928, 3.987024
112077, 28.647424, 0, 5.728126, 6.012928, 4.453112
112288, 30.86336, 0, 7.694206, 6.012928, 4.708288
112606, 23.928832, 0, 1.533822, 6.012928, 3.908448
112807, 28.499968, 0, 5.400446, 6.012928, 4.383128
113009, 24.231936, 0, 1.795966, 6.012928, 3.96156
113210, 29.868032, 0, 6.842238, 6.012928, 4.569336
113411, 24.068096, 0, 1.664894, 6.012928, 3.924456
113622, 29.302784, 0, 6.31795, 6.012928, 4.515536
113826, 30.793728, 0, 7.694206, 6.012928, 4.64216
114099, 30.96576, 0, 7.825278, 6.012928, 4.686968
114300, 28.536832, 0, 5.66259, 6.012928, 4.408432
114564, 32.382976, 0, 9.070462, 6.012928, 4.85744
114766, 26.80832, 0, 2.254718, 7.061504, 3.996616
116124, 27.004928, 0, 2.451326, 7.061504, 4.049232
116323, 28.766208, 0, 4.35187, 7.061504, 4.297056
118057, 29.159424, 0, 4.745086, 7.061504, 4.372408
118257, 31.6416, 0, 7.235454, 7.061504, 4.687904
118472, 32.231424, 0, 7.825278, 7.061504, 4.785208
118709, 25.72288, 0, 2.123646, 6.012928, 4.015072
118989, 27.226112, 0, 3.630974, 6.012928, 4.217488
119311, 28.536832, 0, 4.941694, 6.012928, 4.397752
119531, 31.47776, 0, 7.890814, 6.012928, 4.765312
119739, 24.86272, 0, 2.189182, 6.012928, 3.992192
119943, 27.5456, 0, 4.548478, 6.012928, 4.320968
120143, 31.08864, 0, 7.890814, 6.012928, 4.733944
120424, 31.264768, 0, 8.021886, 6.012928, 4.77872
120677, 24.313856, 0, 1.664894, 6.012928, 3.959688
120876, 28.880896, 0, 5.924734, 6.012928, 4.477344
121088, 31.555584, 0, 8.28403, 6.012928, 4.806112
121295, 28.327936, 0, 5.269374, 6.012928, 4.38044
121495, 31.993856, 0, 8.546174, 6.012928, 4.785624
121749, 26.259456, 0, 3.565438, 6.012928, 4.214048
121963, 28.184576, 0, 5.269374, 6.012928, 4.43892
122163, 26.845184, 0, 3.958654, 6.012928, 4.198
122367, 24.1664, 0, 1.533822, 6.012928, 3.940104
122567, 30.613504, 0, 7.432062, 6.275072, 4.65784
122768, 28.44672, 0, 3.958654, 7.323648, 4.20572
123140, 28.635136, 0, 4.089726, 7.323648, 4.261368
123507, 30.408704, 0, 5.859198, 7.323648, 4.491784
123707, 29.708288, 0, 5.203838, 7.323648, 4.391
123982, 32.518144, 0, 8.021886, 7.323648, 4.740968
124182, 27.643904, 0, 3.04115, 7.323648, 4.167472
124383, 31.82592, 0, 7.235454, 7.323648, 4.701096
124819, 27.037696, 0, 2.516862, 7.323648, 4.13164
125255, 30.314496, 0, 5.793662, 7.323648, 4.534256
125457, 29.20448, 0, 4.67955, 7.323648, 4.382024
125657, 30.220288, 0, 1.533822, 7.323648, 3.965096
125858, 32.772096, 0, 8.218494, 7.323648, 4.784688
126113, 33.36192, 0, 8.808318, 7.323648, 4.905808
126313, 32.448512, 0, 7.890814, 7.323648, 4.752808
126539, 26.963968, 0, 2.189182, 7.323648, 4.070368
126740, 34.54976, 0, 9.987966, 7.323648, 4.991088
126940, 28.921856, 0, 4.155262, 7.323648, 4.30272
127142, 34.054144, 0, 9.398142, 7.323648, 4.955992
127347, 28.246016, 0, 3.630974, 7.323648, 4.292376
127548, 29.92128, 0, 5.138302, 7.323648, 4.487848
127749, 32.534528, 0, 7.759742, 7.323648, 4.81232
127949, 26.759168, 0, 1.861502, 7.323648, 4.07376
128232, 29.048832, 0, 4.286334, 7.323648, 4.375624
128434, 32.702464, 0, 8.087422, 7.323648, 4.8336
128634, 27.660288, 0, 3.04115, 7.323648, 4.233768
128914, 28.315648, 0, 3.69651, 7.323648, 4.33532
129114, 26.447872, 0, 1.599358, 7.323648, 4.049736
129399, 29.32736, 0, 4.286334, 7.323648, 4.382672
